,condition,layer_n,k,story_merged
1835,Multiple-pathway,4,0,0.5450535416603088
1836,Multiple-pathway,4,0,0.6634873151779175
1837,Multiple-pathway,4,0,0.780269205570221
1838,Multiple-pathway,4,0,0.6694122552871704
1839,Multiple-pathway,4,0,0.607496976852417
1840,Multiple-pathway,4,0,0.5652502775192261
1841,Multiple-pathway,4,0,0.4743100702762604
1842,Multiple-pathway,4,0,0.2628101408481598
1843,Multiple-pathway,4,0,0.7472084164619446
1844,Multiple-pathway,4,0,0.7316190600395203
1845,Multiple-pathway,4,0,0.7576093673706055
1846,Multiple-pathway,4,0,0.6816785335540771
1847,Multiple-pathway,4,0,0.3269447684288025
1848,Multiple-pathway,4,0,0.6340866684913635
1849,Multiple-pathway,4,0,0.6148844361305237
1850,Multiple-pathway,4,0,0.740441083908081
1851,Multiple-pathway,4,0,0.40877705812454224
1852,Multiple-pathway,4,0,0.7014498710632324
1853,Multiple-pathway,4,0,0.6153448224067688
1854,Multiple-pathway,4,0,0.7019850015640259
1855,Multiple-pathway,4,0,0.7175745964050293
1856,Multiple-pathway,4,0,0.7191003561019897
1857,Multiple-pathway,4,0,0.7921810150146484
1858,Multiple-pathway,4,0,0.6888313889503479
1859,Multiple-pathway,4,0,0.5659396052360535
1860,Multiple-pathway,4,0,0.5561268329620361
1861,Multiple-pathway,4,0,0.474691241979599
1862,Multiple-pathway,4,0,0.4997652471065521
1863,Multiple-pathway,4,0,0.652812123298645
1864,Multiple-pathway,4,0,0.6172357201576233
1865,Multiple-pathway,4,0,0.7265715003013611
1866,Multiple-pathway,4,0,0.6337368488311768
1867,Multiple-pathway,4,0,0.5442042350769043
1868,Multiple-pathway,4,0,0.6027968525886536
1869,Multiple-pathway,4,0,0.16886653006076813
1870,Multiple-pathway,4,0,0.5982274413108826
1871,Multiple-pathway,4,0,0.7180132269859314
1872,Multiple-pathway,4,0,0.689605712890625
1873,Multiple-pathway,4,0,0.7373433709144592
1874,Multiple-pathway,4,0,0.7684893012046814
1875,Multiple-pathway,4,0,0.7854600548744202
1876,Multiple-pathway,4,0,0.5298752188682556
1877,Multiple-pathway,4,0,0.7208029627799988
1878,Multiple-pathway,4,0,0.7256514430046082
1879,Multiple-pathway,4,0,0.636327862739563
1880,Multiple-pathway,4,0,0.7788596749305725
1881,Multiple-pathway,4,0,0.47449707984924316
1882,Multiple-pathway,4,0,0.5561248660087585
1883,Multiple-pathway,4,0,0.5517964363098145
1884,Multiple-pathway,4,0,0.7280259728431702
1885,Multiple-pathway,4,0,0.7180050015449524
1886,Multiple-pathway,4,0,0.4901672899723053
1887,Multiple-pathway,4,0,0.7715129256248474
1888,Multiple-pathway,4,0,0.48801738023757935
1889,Multiple-pathway,4,0,0.2506386339664459
1890,Multiple-pathway,4,0,0.6444110870361328
1891,Multiple-pathway,4,0,0.6733797788619995
1892,Multiple-pathway,4,0,0.6225529313087463
1893,Multiple-pathway,4,0,0.1739710122346878
1894,Multiple-pathway,4,0,0.6378647089004517
1895,Multiple-pathway,4,0,0.6606653928756714
1896,Multiple-pathway,4,0,0.5215356349945068
1897,Multiple-pathway,4,0,0.6818259358406067
1898,Multiple-pathway,4,0,0.5138935446739197
1899,Multiple-pathway,4,0,0.6432257294654846
1900,Multiple-pathway,4,0,0.7092947363853455
1901,Multiple-pathway,4,0,0.3115992546081543
1902,Multiple-pathway,4,0,0.8164534568786621
1903,Multiple-pathway,4,0,0.8164399862289429
1904,Multiple-pathway,4,0,0.751328706741333
1905,Multiple-pathway,4,0,0.7448642253875732
1906,Multiple-pathway,4,0,0.8598175644874573
1907,Multiple-pathway,4,0,0.6967393755912781
1908,Multiple-pathway,4,0,0.6209776997566223
1909,Multiple-pathway,4,0,0.7071146368980408
1910,Multiple-pathway,4,0,0.4809955954551697
1911,Multiple-pathway,4,0,0.29195350408554077
1912,Multiple-pathway,4,0,0.6691800951957703
1913,Multiple-pathway,4,0,0.8315653800964355
1914,Multiple-pathway,4,0,0.7555412650108337
1915,Multiple-pathway,4,0,0.2536768913269043
1916,Multiple-pathway,4,0,0.8092648386955261
1917,Multiple-pathway,4,0,0.7446862459182739
1918,Multiple-pathway,4,0,0.6201021671295166
1919,Multiple-pathway,4,0,0.8341236710548401
1920,Multiple-pathway,4,0,0.42748942971229553
1921,Multiple-pathway,4,0,0.737031102180481
1922,Multiple-pathway,4,0,0.8286887407302856
1923,Multiple-pathway,4,0,0.7527405023574829
1924,Multiple-pathway,4,0,0.37003427743911743
1925,Multiple-pathway,4,0,0.8281866908073425
1926,Multiple-pathway,4,0,0.7941346764564514
1927,Multiple-pathway,4,0,0.4170900285243988
1928,Multiple-pathway,4,0,0.732929527759552
1929,Multiple-pathway,4,0,0.7592131495475769
1930,Multiple-pathway,4,0,0.7921891212463379
1931,Multiple-pathway,4,0,0.8142343163490295
1932,Multiple-pathway,4,0,0.4683838486671448
1933,Multiple-pathway,4,0,0.7295866012573242
1934,Multiple-pathway,4,0,0.6299492120742798
1935,Multiple-pathway,4,0,0.7383303642272949
1936,Multiple-pathway,4,0,0.7086586356163025
1937,Multiple-pathway,4,0,0.7665500640869141
1938,Multiple-pathway,4,0,0.7765709161758423
1939,Multiple-pathway,4,0,0.5884145498275757
1940,Multiple-pathway,4,0,0.6932701468467712
1941,Multiple-pathway,4,0,0.6344844102859497
1942,Multiple-pathway,4,0,0.6782042980194092
1943,Multiple-pathway,4,0,0.7961674928665161
1944,Multiple-pathway,4,0,0.6640709638595581
1945,Multiple-pathway,4,0,0.6915198564529419
1946,Multiple-pathway,4,0,0.7420505285263062
1947,Multiple-pathway,4,0,0.822241485118866
1948,Multiple-pathway,4,0,0.45990559458732605
1949,Multiple-pathway,4,0,0.5797303318977356
1950,Multiple-pathway,4,0,0.607955276966095
1951,Multiple-pathway,4,0,0.43153807520866394
1952,Multiple-pathway,4,0,0.5491503477096558
1953,Multiple-pathway,4,0,0.5098965167999268
1954,Multiple-pathway,4,0,0.41456660628318787
1955,Multiple-pathway,4,0,0.54682457447052
1956,Multiple-pathway,4,0,0.4485447108745575
1957,Multiple-pathway,4,0,0.5343812108039856
1958,Multiple-pathway,4,0,0.4843333959579468
1959,Multiple-pathway,4,0,0.7080011367797852
1960,Multiple-pathway,4,0,0.5646290183067322
1961,Multiple-pathway,4,0,0.5229496955871582
1962,Multiple-pathway,4,0,0.5570307970046997
1963,Multiple-pathway,4,0,0.6124582290649414
1964,Multiple-pathway,4,0,0.353900671005249
1965,Multiple-pathway,4,0,0.34061500430107117
1966,Multiple-pathway,4,0,0.28984934091567993
1967,Multiple-pathway,4,0,0.5809069275856018
1968,Multiple-pathway,4,0,0.12613585591316223
1969,Multiple-pathway,4,0,0.404433935880661
1970,Multiple-pathway,4,0,0.6262329816818237
1971,Multiple-pathway,4,0,0.6097065210342407
1972,Multiple-pathway,4,0,0.5651352405548096
1973,Multiple-pathway,4,0,0.5471900105476379
1974,Multiple-pathway,4,0,0.6561263799667358
1975,Multiple-pathway,4,0,0.6058292388916016
1976,Multiple-pathway,4,0,0.720306396484375
1977,Multiple-pathway,4,0,0.6589428186416626
1978,Multiple-pathway,4,0,0.6382092237472534
1979,Multiple-pathway,4,0,0.6294398903846741
1980,Multiple-pathway,4,0,0.3177793323993683
1981,Multiple-pathway,4,0,0.598315417766571
1982,Multiple-pathway,4,0,0.3057899475097656
1983,Multiple-pathway,4,0,0.6413145661354065
1984,Multiple-pathway,4,0,0.6139040589332581
1985,Multiple-pathway,4,0,0.6342460513114929
1986,Multiple-pathway,4,0,0.5961359143257141
1987,Multiple-pathway,4,0,0.5172531008720398
1988,Multiple-pathway,4,0,0.5996749997138977
1989,Multiple-pathway,4,0,0.720684289932251
1990,Multiple-pathway,4,0,0.2787916362285614
1991,Multiple-pathway,4,0,0.2807430922985077
1992,Multiple-pathway,4,0,0.28385576605796814
1993,Multiple-pathway,4,0,0.7655664086341858
1994,Multiple-pathway,4,0,0.8534982204437256
1995,Multiple-pathway,4,0,0.47990182042121887
1996,Multiple-pathway,4,0,0.7245603799819946
1997,Multiple-pathway,4,0,0.692248523235321
1998,Multiple-pathway,4,0,0.7211593985557556
1999,Multiple-pathway,4,0,0.7639029622077942
2000,Multiple-pathway,4,0,0.7826358079910278
2001,Multiple-pathway,4,0,0.7321518063545227
2002,Multiple-pathway,4,0,0.7322716116905212
2003,Multiple-pathway,4,0,0.7759760618209839
2004,Multiple-pathway,4,0,0.7183327674865723
2005,Multiple-pathway,4,0,0.7921258807182312
2006,Multiple-pathway,4,0,0.8457949757575989
2007,Multiple-pathway,4,0,0.6527173519134521
2008,Multiple-pathway,4,0,0.8045732378959656
2009,Multiple-pathway,4,0,0.4453451335430145
2010,Multiple-pathway,4,0,0.8115859031677246
2011,Multiple-pathway,4,0,0.7419446706771851
2012,Multiple-pathway,4,0,0.7707735896110535
2013,Multiple-pathway,4,0,0.36616748571395874
2014,Multiple-pathway,4,0,0.8537633419036865
2015,Multiple-pathway,4,0,0.333173543214798
2016,Multiple-pathway,4,0,0.19170188903808594
2017,Multiple-pathway,4,0,0.3337051570415497
2018,Multiple-pathway,4,0,0.3998256027698517
2019,Multiple-pathway,4,0,0.310509592294693
2020,Multiple-pathway,4,0,0.33427873253822327
2021,Multiple-pathway,4,0,0.2576034963130951
2022,Multiple-pathway,4,0,0.29146987199783325
2023,Multiple-pathway,4,0,0.3869805335998535
2024,Multiple-pathway,4,0,0.3930954039096832
2025,Multiple-pathway,4,0,0.3209889531135559
2026,Multiple-pathway,4,0,0.3494558334350586
2027,Multiple-pathway,4,0,0.29907286167144775
2028,Multiple-pathway,4,0,0.30107027292251587
2029,Multiple-pathway,4,0,0.3399750590324402
2030,Multiple-pathway,4,0,0.22021056711673737
2031,Multiple-pathway,4,0,0.30317872762680054
2032,Multiple-pathway,4,0,0.32697543501853943
2033,Multiple-pathway,4,0,0.8771035671234131
2034,Multiple-pathway,4,0,0.6417535543441772
2035,Multiple-pathway,4,1,0.7229004502296448
2036,Multiple-pathway,4,0,0.6830783486366272
2037,Multiple-pathway,4,0,0.5247976183891296
2038,Multiple-pathway,4,0,0.7072553634643555
2039,Multiple-pathway,4,0,0.3826580047607422
2040,Multiple-pathway,4,0,0.652773380279541
2041,Multiple-pathway,4,0,0.7518635988235474
2042,Multiple-pathway,4,0,0.6375967264175415
2043,Multiple-pathway,4,0,0.7358710765838623
2044,Multiple-pathway,4,0,0.49128925800323486
2045,Multiple-pathway,4,0,0.7197597622871399
2046,Multiple-pathway,4,0,0.7394582033157349
2047,Multiple-pathway,4,0,0.5322343707084656
2048,Multiple-pathway,4,0,0.6922846436500549
2049,Multiple-pathway,4,0,0.6648058891296387
2050,Multiple-pathway,4,0,0.7148137092590332
2051,Multiple-pathway,4,0,0.604692816734314
2052,Multiple-pathway,4,0,0.6649206280708313
2053,Multiple-pathway,4,0,0.6604148745536804
2054,Multiple-pathway,4,0,0.6382836103439331
2055,Multiple-pathway,4,0,0.7553843259811401
2056,Multiple-pathway,4,0,0.7205735445022583
2057,Multiple-pathway,4,0,0.7004310488700867
2058,Multiple-pathway,4,0,0.7509620189666748
2059,Multiple-pathway,4,0,0.6702089309692383
2060,Multiple-pathway,4,0,0.7208605408668518
2061,Multiple-pathway,4,0,0.6438535451889038
2062,Multiple-pathway,4,0,0.7400013208389282
2063,Multiple-pathway,4,0,0.7928746938705444
2064,Multiple-pathway,4,0,0.8143148422241211
2065,Multiple-pathway,4,0,0.7293777465820312
2066,Multiple-pathway,4,0,0.6746072173118591
2067,Multiple-pathway,4,0,0.7501879930496216
2068,Multiple-pathway,4,0,0.3153008818626404
2069,Multiple-pathway,4,0,0.7541055679321289
2070,Multiple-pathway,4,0,0.8713886737823486
2071,Multiple-pathway,4,0,0.6723538041114807
2072,Multiple-pathway,4,0,0.7702552080154419
2073,Multiple-pathway,4,0,0.31995224952697754
2074,Multiple-pathway,4,0,0.8826696872711182
2075,Multiple-pathway,4,0,0.6901664137840271
2076,Multiple-pathway,4,0,0.47395217418670654
2077,Multiple-pathway,4,0,0.7213965654373169
2078,Multiple-pathway,4,0,0.7548341751098633
2079,Multiple-pathway,4,0,0.7156978845596313
2080,Multiple-pathway,4,0,0.3641470670700073
2081,Multiple-pathway,4,0,0.7259925603866577
2082,Multiple-pathway,4,0,0.5783389210700989
2083,Multiple-pathway,4,0,0.43982869386672974
2084,Multiple-pathway,4,0,0.5934274196624756
2085,Multiple-pathway,4,0,0.27071455121040344
2086,Multiple-pathway,4,0,0.6015658378601074
2087,Multiple-pathway,4,0,0.5605248212814331
2088,Multiple-pathway,4,0,0.6510831713676453
2089,Multiple-pathway,4,0,0.33356115221977234
2090,Multiple-pathway,4,0,0.6377943754196167
2091,Multiple-pathway,4,0,0.7586896419525146
2092,Multiple-pathway,4,0,0.7012350559234619
2093,Multiple-pathway,4,0,0.2839093506336212
2094,Multiple-pathway,4,0,0.6631439328193665
2095,Multiple-pathway,4,0,0.6731401085853577
2096,Multiple-pathway,4,0,0.6250503063201904
2097,Multiple-pathway,4,0,0.7663277387619019
2098,Multiple-pathway,4,0,0.45397570729255676
2099,Multiple-pathway,4,0,0.6953000426292419
2100,Multiple-pathway,4,0,0.8197059631347656
2101,Multiple-pathway,4,0,0.6125568747520447
2102,Multiple-pathway,4,0,0.6146388053894043
2103,Multiple-pathway,4,0,0.5505831837654114
2104,Multiple-pathway,4,0,0.6337836384773254
2105,Multiple-pathway,4,0,0.47168904542922974
2106,Multiple-pathway,4,0,0.3815288841724396
2107,Multiple-pathway,4,0,0.376708060503006
2108,Multiple-pathway,4,0,0.6030559539794922
2109,Multiple-pathway,4,0,0.5517876148223877
2110,Multiple-pathway,4,0,0.5330121517181396
2111,Multiple-pathway,4,0,0.17675329744815826
2112,Multiple-pathway,4,0,0.5317261219024658
2113,Multiple-pathway,4,0,0.524336040019989
2114,Multiple-pathway,4,0,0.5502907633781433
2115,Multiple-pathway,4,0,0.5628310441970825
2116,Multiple-pathway,4,0,0.33448463678359985
2117,Multiple-pathway,4,0,0.5578258037567139
2118,Multiple-pathway,4,0,0.7343527674674988
2119,Multiple-pathway,4,0,0.5807178020477295
2120,Multiple-pathway,4,0,0.6173672080039978
2121,Multiple-pathway,4,0,0.5305297374725342
2122,Multiple-pathway,4,0,0.5403760075569153
2123,Multiple-pathway,4,0,0.6837546825408936
2124,Multiple-pathway,5,1,0.6282010078430176
2125,Multiple-pathway,4,1,0.6778548955917358
2126,Multiple-pathway,4,1,0.687296986579895
2127,Multiple-pathway,4,1,0.45873308181762695
2128,Multiple-pathway,4,1,0.4796491265296936
2129,Multiple-pathway,4,1,0.7242103815078735
2130,Multiple-pathway,4,1,0.6550211310386658
2131,Multiple-pathway,4,1,0.6900811195373535
2132,Multiple-pathway,4,1,0.7611328959465027
2133,Multiple-pathway,4,1,0.7423567175865173
2134,Multiple-pathway,4,1,0.4252598285675049
2135,Multiple-pathway,4,1,0.550503134727478
2136,Multiple-pathway,4,1,0.48776718974113464
2137,Multiple-pathway,4,1,0.6551222801208496
2138,Multiple-pathway,4,1,0.7813888788223267
2139,Multiple-pathway,4,1,0.571962833404541
2140,Multiple-pathway,4,1,0.6728711128234863
2141,Multiple-pathway,4,1,0.6990443468093872
2142,Multiple-pathway,4,1,0.8066422939300537
2143,Multiple-pathway,4,1,0.7846652865409851
2144,Multiple-pathway,4,1,0.7664958834648132
2145,Multiple-pathway,4,1,0.7623236775398254
2146,Multiple-pathway,4,1,0.44637995958328247
2147,Multiple-pathway,4,1,0.394578218460083
2148,Multiple-pathway,4,1,0.6875026226043701
2149,Multiple-pathway,4,1,0.6069047451019287
2150,Multiple-pathway,4,1,0.7417734861373901
2151,Multiple-pathway,4,1,0.5981404185295105
2152,Multiple-pathway,4,1,0.6186181306838989
2153,Multiple-pathway,4,1,0.4310428500175476
2154,Multiple-pathway,4,1,0.682797908782959
2155,Multiple-pathway,4,1,0.7396281957626343
2156,Multiple-pathway,4,1,0.5809531807899475
2157,Multiple-pathway,4,1,0.6295931935310364
2158,Multiple-pathway,4,1,0.7288002967834473
2159,Multiple-pathway,4,1,0.6437942385673523
2160,Multiple-pathway,4,1,0.7488017082214355
2161,Multiple-pathway,4,1,0.7372952699661255
2162,Multiple-pathway,4,1,0.8165335655212402
2163,Multiple-pathway,4,1,0.58317631483078
2164,Multiple-pathway,4,1,0.5366787910461426
2165,Multiple-pathway,4,1,0.5721619725227356
2166,Multiple-pathway,4,1,0.42733997106552124
2167,Multiple-pathway,4,1,0.5764563083648682
2168,Multiple-pathway,4,1,0.6706295013427734
2169,Multiple-pathway,4,1,0.4371235966682434
2170,Multiple-pathway,4,1,0.612395167350769
2171,Multiple-pathway,4,1,0.47248712182044983
2172,Multiple-pathway,4,1,0.45724621415138245
2173,Multiple-pathway,4,1,0.4705716669559479
2174,Multiple-pathway,4,1,0.5749683380126953
2175,Multiple-pathway,4,1,0.3589475154876709
2176,Multiple-pathway,4,1,0.4501216411590576
2177,Multiple-pathway,4,1,0.45922452211380005
2178,Multiple-pathway,4,1,0.4077410399913788
2179,Multiple-pathway,4,1,0.42474809288978577
2180,Multiple-pathway,4,1,0.7471365928649902
2181,Multiple-pathway,4,1,0.6294524073600769
2182,Multiple-pathway,4,1,0.5713857412338257
2183,Multiple-pathway,4,1,0.7229838967323303
2184,Multiple-pathway,4,1,0.5950481295585632
2185,Multiple-pathway,4,1,0.6572651863098145
2186,Multiple-pathway,4,1,0.7471542358398438
2187,Multiple-pathway,4,1,0.7481576800346375
2188,Multiple-pathway,4,1,0.7025011777877808
2189,Multiple-pathway,4,1,0.6222904920578003
2190,Multiple-pathway,4,1,0.6520466804504395
2191,Multiple-pathway,4,1,0.7670741677284241
2192,Multiple-pathway,4,1,0.32283270359039307
2193,Multiple-pathway,4,1,0.7642728090286255
2194,Multiple-pathway,4,1,0.5441865921020508
2195,Multiple-pathway,4,1,0.6053112149238586
2196,Multiple-pathway,4,1,0.695145845413208
2197,Multiple-pathway,4,1,0.7521538734436035
2198,Multiple-pathway,4,1,0.7055277824401855
2199,Multiple-pathway,4,1,0.4841480553150177
2200,Multiple-pathway,4,1,0.5098245143890381
2201,Multiple-pathway,4,1,0.39814093708992004
2202,Multiple-pathway,4,1,0.6531553864479065
2203,Multiple-pathway,4,1,0.7248995304107666
2204,Multiple-pathway,4,1,0.6048905253410339
2205,Multiple-pathway,4,1,0.6645876169204712
2206,Multiple-pathway,4,1,0.7013323903083801
2207,Multiple-pathway,4,1,0.7475906610488892
2208,Multiple-pathway,4,1,0.6995168328285217
2209,Multiple-pathway,4,1,0.44137510657310486
2210,Multiple-pathway,4,1,0.47759124636650085
2211,Multiple-pathway,4,1,0.5766564607620239
2212,Multiple-pathway,4,1,0.6677018404006958
2213,Multiple-pathway,4,1,0.6141795516014099
2214,Multiple-pathway,4,1,0.5991660952568054
2215,Multiple-pathway,4,1,0.5638542771339417
2216,Multiple-pathway,4,1,0.6675869822502136
2217,Multiple-pathway,4,1,0.5982903838157654
2218,Multiple-pathway,4,1,0.5562639832496643
2219,Multiple-pathway,4,1,0.7285195589065552
2220,Multiple-pathway,4,1,0.527751088142395
2221,Multiple-pathway,4,1,0.7535701394081116
2222,Multiple-pathway,4,1,0.5940927267074585
2223,Multiple-pathway,4,1,0.6316893100738525
2224,Multiple-pathway,4,1,0.6539735794067383
2225,Multiple-pathway,4,1,0.42865994572639465
2226,Multiple-pathway,4,1,0.7340155839920044
2227,Multiple-pathway,4,1,0.6833353638648987
2228,Multiple-pathway,4,1,0.6865009069442749
2229,Multiple-pathway,4,1,0.5524837374687195
2230,Multiple-pathway,4,1,0.7510881423950195
2231,Multiple-pathway,4,1,0.5770444869995117
2232,Multiple-pathway,4,1,0.7041215300559998
2233,Multiple-pathway,4,1,0.39239636063575745
2234,Multiple-pathway,4,1,0.6995174288749695
2235,Multiple-pathway,4,1,0.5669260025024414
2236,Multiple-pathway,4,1,0.5401186347007751
2237,Multiple-pathway,4,1,0.47019922733306885
2238,Multiple-pathway,4,1,0.638799250125885
2239,Multiple-pathway,4,1,0.5780625343322754
2240,Multiple-pathway,4,1,0.6991320252418518
2241,Multiple-pathway,4,1,0.5365270972251892
2242,Multiple-pathway,4,1,0.538921058177948
2243,Multiple-pathway,4,1,0.4781847596168518
2244,Multiple-pathway,4,1,0.5132066607475281
2245,Multiple-pathway,4,1,0.49554863572120667
2246,Multiple-pathway,4,1,0.5565212368965149
2247,Multiple-pathway,4,1,0.4759443998336792
2248,Multiple-pathway,4,1,0.47135022282600403
2249,Multiple-pathway,4,1,0.5590100884437561
2250,Multiple-pathway,4,1,0.4833821952342987
2251,Multiple-pathway,4,1,0.5804553627967834
2252,Multiple-pathway,4,1,0.5453156232833862
2253,Multiple-pathway,4,1,0.338196337223053
2254,Multiple-pathway,4,1,0.48346030712127686
2255,Multiple-pathway,4,1,0.5946666598320007
2256,Multiple-pathway,4,1,0.6672325730323792
2257,Multiple-pathway,4,1,0.5578449368476868
2258,Multiple-pathway,4,1,0.6947146058082581
2259,Multiple-pathway,4,1,0.5574028491973877
2260,Multiple-pathway,4,1,0.6360281109809875
2261,Multiple-pathway,4,1,0.8607533574104309
2262,Multiple-pathway,4,1,0.6204521059989929
2263,Multiple-pathway,4,1,0.5822625160217285
2264,Multiple-pathway,4,1,0.6657317876815796
2265,Multiple-pathway,4,1,0.6098440289497375
2266,Multiple-pathway,4,1,0.6060759425163269
2267,Multiple-pathway,4,1,0.6467891931533813
2268,Multiple-pathway,4,1,0.5508528351783752
2269,Multiple-pathway,4,1,0.6954594254493713
2270,Multiple-pathway,4,1,0.7804811000823975
2271,Multiple-pathway,4,1,0.4352528750896454
2272,Multiple-pathway,4,1,0.47423815727233887
2273,Multiple-pathway,4,1,0.5559919476509094
2274,Multiple-pathway,4,1,0.48870426416397095
2275,Multiple-pathway,4,1,0.6517465710639954
2276,Multiple-pathway,4,1,0.5017040967941284
2277,Multiple-pathway,4,1,0.6581193804740906
2278,Multiple-pathway,4,1,0.41937732696533203
2279,Multiple-pathway,4,1,0.7701614499092102
2280,Multiple-pathway,4,1,0.6886353492736816
2281,Multiple-pathway,4,1,0.5524517893791199
2282,Multiple-pathway,4,1,0.688534140586853
2283,Multiple-pathway,4,1,0.6231371760368347
2284,Multiple-pathway,4,1,0.6480839848518372
2285,Multiple-pathway,4,1,0.45188605785369873
2286,Multiple-pathway,4,1,0.5493456721305847
2287,Multiple-pathway,4,1,0.6588688492774963
2288,Multiple-pathway,4,1,0.7174888253211975
2289,Multiple-pathway,4,1,0.6976718902587891
2290,Multiple-pathway,4,1,0.7201514840126038
2291,Multiple-pathway,4,1,0.730750322341919
2292,Multiple-pathway,4,1,0.6534011363983154
2293,Multiple-pathway,4,1,0.6959071755409241
2294,Multiple-pathway,4,1,0.6774225234985352
2295,Multiple-pathway,4,1,0.5939781665802002
2296,Multiple-pathway,4,1,0.5577275156974792
2297,Multiple-pathway,4,1,0.4778457283973694
2298,Multiple-pathway,4,1,0.6599396467208862
2299,Multiple-pathway,4,1,0.6525306701660156
2300,Multiple-pathway,4,1,0.6189829111099243
2301,Multiple-pathway,4,1,0.4819553792476654
2302,Multiple-pathway,4,1,0.47961726784706116
2303,Multiple-pathway,4,1,0.48455411195755005
2304,Multiple-pathway,4,2,0.5886964797973633
2305,Multiple-pathway,4,2,0.6561539173126221
2306,Multiple-pathway,4,2,0.658501386642456
2307,Multiple-pathway,4,2,0.5338813662528992
2308,Multiple-pathway,4,2,0.6595610976219177
2309,Multiple-pathway,4,2,0.6488462090492249
2310,Multiple-pathway,4,2,0.6821145415306091
2311,Multiple-pathway,4,2,0.5213250517845154
2312,Multiple-pathway,4,2,0.4608665108680725
2313,Multiple-pathway,4,2,0.789732038974762
2314,Multiple-pathway,4,2,0.824679970741272
2315,Multiple-pathway,4,2,0.571304440498352
2316,Multiple-pathway,4,2,0.7890414595603943
2317,Multiple-pathway,4,2,0.5772058367729187
2318,Multiple-pathway,4,2,0.5403528809547424
2319,Multiple-pathway,4,2,0.721111536026001
2320,Multiple-pathway,4,2,0.8035178780555725
2321,Multiple-pathway,4,2,0.8341795802116394
2322,Multiple-pathway,4,2,0.7868613004684448
2323,Multiple-pathway,4,2,0.7226665616035461
2324,Multiple-pathway,4,2,0.7614560127258301
2325,Multiple-pathway,4,2,0.7745120525360107
2326,Multiple-pathway,4,2,0.6776458024978638
2327,Multiple-pathway,4,2,0.5309925675392151
2328,Multiple-pathway,4,2,0.8105706572532654
2329,Multiple-pathway,4,2,0.5465441942214966
2330,Multiple-pathway,4,2,0.5230879783630371
2331,Multiple-pathway,4,2,0.7595266103744507
2332,Multiple-pathway,4,2,0.694527268409729
2333,Multiple-pathway,4,2,0.7038934826850891
2334,Multiple-pathway,4,2,0.6757057905197144
2335,Multiple-pathway,4,2,0.6101234555244446
2336,Multiple-pathway,4,2,0.6978047490119934
2337,Multiple-pathway,4,2,0.6206378936767578
2338,Multiple-pathway,4,2,0.7065868973731995
2339,Multiple-pathway,4,2,0.6763290762901306
2340,Multiple-pathway,4,2,0.5736675262451172
2341,Multiple-pathway,4,2,0.5523728728294373
2342,Multiple-pathway,4,2,0.49680203199386597
2343,Multiple-pathway,4,2,0.5875293016433716
2344,Multiple-pathway,4,2,0.6498321294784546
2345,Multiple-pathway,4,2,0.7978708744049072
2346,Multiple-pathway,4,2,0.7526975274085999
2347,Multiple-pathway,4,2,0.619059681892395
2348,Multiple-pathway,4,2,0.5077828764915466
2349,Multiple-pathway,4,2,0.5905405282974243
2350,Multiple-pathway,4,2,0.6939942836761475
2351,Multiple-pathway,4,2,0.7409384846687317
2352,Multiple-pathway,4,2,0.8724836707115173
2353,Multiple-pathway,4,2,0.7182421088218689
2354,Multiple-pathway,4,2,0.7192894220352173
2355,Multiple-pathway,4,2,0.7524037957191467
2356,Multiple-pathway,4,2,0.6719852089881897
2357,Multiple-pathway,4,2,0.6448949575424194
2358,Multiple-pathway,4,2,0.7256078720092773
2359,Multiple-pathway,4,2,0.5097822546958923
2360,Multiple-pathway,4,2,0.5994195938110352
2361,Multiple-pathway,4,2,0.5375819802284241
2362,Multiple-pathway,4,2,0.7271630167961121
2363,Multiple-pathway,4,2,0.7223314642906189
2364,Multiple-pathway,4,2,0.6416069269180298
2365,Multiple-pathway,4,2,0.667611300945282
2366,Multiple-pathway,4,2,0.8011959195137024
2367,Multiple-pathway,4,2,0.7807779312133789
2368,Multiple-pathway,4,2,0.5676465034484863
2369,Multiple-pathway,4,2,0.7083213329315186
2370,Multiple-pathway,4,2,0.8273087739944458
2371,Multiple-pathway,4,2,0.7731394171714783
2372,Multiple-pathway,4,2,0.5317952632904053
2373,Multiple-pathway,4,2,0.6248113512992859
2374,Multiple-pathway,4,2,0.5844519138336182
2375,Multiple-pathway,4,2,0.7776479125022888
2376,Multiple-pathway,4,2,0.8225318789482117
2377,Multiple-pathway,4,2,0.5992072224617004
2378,Multiple-pathway,4,2,0.7652860283851624
2379,Multiple-pathway,4,2,0.7629871368408203
2380,Multiple-pathway,4,2,0.6585354208946228
2381,Multiple-pathway,4,2,0.6882567405700684
2382,Multiple-pathway,4,2,0.7445246577262878
2383,Multiple-pathway,4,2,0.5830771923065186
2384,Multiple-pathway,4,2,0.6257584691047668
2385,Multiple-pathway,4,2,0.7249525785446167
2386,Multiple-pathway,4,2,0.7169292569160461
2387,Multiple-pathway,4,2,0.5998630523681641
2388,Multiple-pathway,4,2,0.46234583854675293
2389,Multiple-pathway,4,2,0.656646728515625
2390,Multiple-pathway,4,2,0.7670581936836243
2391,Multiple-pathway,4,2,0.5362824201583862
2392,Multiple-pathway,4,2,0.6291075944900513
2393,Multiple-pathway,4,2,0.5574806928634644
2394,Multiple-pathway,4,2,0.5444853901863098
2395,Multiple-pathway,4,2,0.49814775586128235
